,Date,HE,Area,MW
6860,10/16/2023,6,RTO,3661.349
6861,10/16/2023,7,RTO,3727.277
6862,10/16/2023,8,RTO,3694.52
6863,10/16/2023,9,RTO,3139.047
6864,10/16/2023,10,RTO,2654.65
6865,10/16/2023,11,RTO,2165.531
6866,10/16/2023,12,RTO,1956.848
6867,10/16/2023,13,RTO,1804.817
6868,10/16/2023,14,RTO,1741.674
6869,10/16/2023,15,RTO,1846.06
6870,10/16/2023,16,RTO,1748.54
6871,10/16/2023,17,RTO,1680.234
6872,10/16/2023,18,RTO,1664.601
6873,10/16/2023,19,RTO,1587.753
6874,10/16/2023,20,RTO,1488.933
6875,10/16/2023,21,RTO,1380.498
6876,10/16/2023,22,RTO,1265.364
6877,10/16/2023,23,RTO,1108.483
6878,10/16/2023,24,RTO,938.269
6879,10/17/2023,1,RTO,880.764
6880,10/17/2023,2,RTO,763.618
6881,10/17/2023,3,RTO,590.759
6882,10/17/2023,4,RTO,542.126
6883,10/17/2023,5,RTO,578.257
6884,10/17/2023,6,RTO,692.68
6885,10/17/2023,7,RTO,760.8
6886,10/17/2023,8,RTO,952.249
6887,10/17/2023,9,RTO,1102.046
6888,10/17/2023,10,RTO,1067.144
6889,10/17/2023,11,RTO,958.25
6890,10/17/2023,12,RTO,1003.554
6891,10/17/2023,13,RTO,1114.742
6892,10/17/2023,14,RTO,1074.248
6893,10/17/2023,15,RTO,992.883
6894,10/17/2023,16,RTO,800.548
6895,10/17/2023,17,RTO,609.854
6896,10/17/2023,18,RTO,556.719
6897,10/17/2023,19,RTO,517.469
6898,10/17/2023,20,RTO,543.892
6899,10/17/2023,21,RTO,701.032
6900,10/17/2023,22,RTO,1089.03
6901,10/17/2023,23,RTO,1630.838
6902,10/17/2023,24,RTO,2336.376
6903,10/18/2023,1,RTO,2898.029
6904,10/18/2023,2,RTO,3375.615
6905,10/18/2023,3,RTO,3882.648
6906,10/18/2023,4,RTO,3936.91
6907,10/18/2023,5,RTO,3969.746
6908,10/18/2023,6,RTO,4297.791
6909,10/18/2023,7,RTO,4437.153
6910,10/18/2023,8,RTO,4360.365
6911,10/18/2023,9,RTO,4265.438
6912,10/18/2023,10,RTO,3851.513
6913,10/18/2023,11,RTO,3384.372
6914,10/18/2023,12,RTO,3639.41
6915,10/18/2023,13,RTO,4437.039
6916,10/18/2023,14,RTO,5439.535
6917,10/18/2023,15,RTO,6001.929
6918,10/18/2023,16,RTO,6008.402
6919,10/18/2023,17,RTO,5941.55
6920,10/18/2023,18,RTO,5298.873
6921,10/18/2023,19,RTO,4910.426
6922,10/18/2023,20,RTO,4961.127
6923,10/18/2023,21,RTO,5341.531
6924,10/18/2023,22,RTO,4924.428
6925,10/18/2023,23,RTO,5086.776
6926,10/18/2023,24,RTO,5447.985
6927,10/19/2023,1,RTO,5411.26
6928,10/19/2023,2,RTO,5438.822
6929,10/19/2023,3,RTO,5234.87
6930,10/19/2023,4,RTO,4806.283
6931,10/19/2023,5,RTO,4448.769
6932,10/19/2023,6,RTO,3981.132
6933,10/19/2023,8,RTO,2977.631
6934,10/19/2023,9,RTO,2656.868
6935,10/19/2023,10,RTO,2538.331
6936,10/19/2023,11,RTO,2586.306
6937,10/19/2023,12,RTO,2618.647
6938,10/19/2023,13,RTO,2957.337
6939,10/19/2023,14,RTO,3199.838
6940,10/19/2023,15,RTO,3794.039
6941,10/19/2023,16,RTO,4491.559
6942,10/19/2023,17,RTO,4935.741
6943,10/19/2023,18,RTO,5124.12
6944,10/19/2023,19,RTO,4598.053
6945,10/19/2023,20,RTO,4378.837
6946,10/19/2023,21,RTO,4613.344
6947,10/19/2023,22,RTO,4571.954
6948,10/19/2023,23,RTO,4583.217
6949,10/19/2023,24,RTO,4486.238
6950,10/20/2023,1,RTO,4632.776
6951,10/20/2023,2,RTO,4539.147
6952,10/20/2023,3,RTO,4576.113
6953,10/20/2023,4,RTO,4557.914
6954,10/20/2023,5,RTO,4585.096
6955,10/20/2023,6,RTO,4379.976
6956,10/20/2023,7,RTO,4295.915
6957,10/20/2023,8,RTO,4166.216
6958,10/20/2023,9,RTO,4169.659
6959,10/20/2023,10,RTO,3846.184
6960,10/20/2023,11,RTO,3951.133
6961,10/20/2023,12,RTO,4617.235
6962,10/20/2023,13,RTO,5730.97
6963,10/20/2023,14,RTO,6229.098
6964,10/20/2023,15,RTO,6747.778
6965,10/20/2023,16,RTO,6710.668
6966,10/20/2023,17,RTO,6603.084
6967,10/20/2023,18,RTO,5814.292
6968,10/20/2023,19,RTO,3918.389
6969,10/20/2023,20,RTO,3090.504
6970,10/20/2023,21,RTO,2820.977
6971,10/20/2023,22,RTO,2589.384
6972,10/20/2023,23,RTO,2245.852
6973,10/20/2023,24,RTO,2260.254
6974,10/21/2023,1,RTO,2278.642
6975,10/21/2023,2,RTO,2506.359
6976,10/21/2023,3,RTO,2495.007
6977,10/21/2023,4,RTO,2592.1
6978,10/21/2023,5,RTO,2895.009
6979,10/21/2023,6,RTO,3221.032
6980,10/21/2023,7,RTO,3915.075
6981,10/21/2023,8,RTO,4812.863
6982,10/21/2023,9,RTO,5333.964
6983,10/21/2023,10,RTO,5670.088
6984,10/21/2023,11,RTO,5583.841
6985,10/21/2023,12,RTO,6192.745
6986,10/21/2023,13,RTO,7140.432
6987,10/21/2023,14,RTO,7649.038
6988,10/21/2023,15,RTO,7746.078
6989,10/21/2023,16,RTO,7966.855
6990,10/21/2023,17,RTO,7953.91
6991,10/21/2023,18,RTO,7812.189
6992,10/21/2023,19,RTO,7576.749
6993,10/21/2023,20,RTO,7482.776
6994,10/21/2023,21,RTO,7192.59
6995,10/21/2023,22,RTO,7137.551
6996,10/21/2023,23,RTO,7013.514
6997,10/21/2023,24,RTO,6830.187
6998,10/22/2023,1,RTO,6283.218
6999,10/22/2023,2,RTO,5216.62
7000,10/22/2023,3,RTO,4655.037
7001,10/22/2023,4,RTO,4058.415
7002,10/22/2023,5,RTO,3620.012
7003,10/22/2023,6,RTO,3483.776
7004,10/22/2023,7,RTO,3412.312
7005,10/22/2023,8,RTO,3404.766
7006,10/22/2023,9,RTO,3284.518
7007,10/22/2023,10,RTO,2827.099
7008,10/22/2023,11,RTO,2550.469
7009,10/22/2023,12,RTO,2353.255
7010,10/22/2023,13,RTO,2245.477
7011,10/22/2023,14,RTO,2230.023
7012,10/22/2023,15,RTO,2216.915
7013,10/22/2023,16,RTO,2221.972
7014,10/22/2023,17,RTO,2206.393
7015,10/22/2023,18,RTO,2054.234
7016,10/22/2023,19,RTO,1870.752
7017,10/22/2023,20,RTO,1940.462
7018,10/22/2023,21,RTO,2082.341
7019,10/22/2023,22,RTO,2283.023
7020,10/22/2023,23,RTO,2542.256
7021,10/22/2023,24,RTO,3098.69
7022,10/23/2023,1,RTO,3674.118
7023,10/23/2023,2,RTO,3975.457
7024,10/23/2023,3,RTO,4286.558
7025,10/23/2023,4,RTO,4331.231
7026,10/23/2023,5,RTO,4411.945
7027,10/23/2023,6,RTO,4568.145
7028,10/23/2023,7,RTO,4872.002
7029,10/23/2023,8,RTO,5210.739
7030,10/23/2023,9,RTO,5825.911
7031,10/23/2023,10,RTO,5317.452
7032,10/23/2023,11,RTO,3986.335
7033,10/23/2023,12,RTO,4028.573
7034,10/23/2023,13,RTO,4472.279
7035,10/23/2023,14,RTO,4616.167
7036,10/23/2023,15,RTO,4667.358
7037,10/23/2023,16,RTO,4703.762
7038,10/23/2023,17,RTO,4675.538
7039,10/23/2023,18,RTO,4527.966
7040,10/23/2023,19,RTO,4256.687
7041,10/23/2023,20,RTO,4750.069
7042,10/23/2023,21,RTO,5391.231
7043,10/23/2023,22,RTO,6064.804
7044,10/23/2023,23,RTO,6336.928
7045,10/23/2023,24,RTO,6770.567
7046,10/24/2023,1,RTO,6994.726
7047,10/24/2023,2,RTO,6982.223
7048,10/24/2023,3,RTO,6988.12
7049,10/24/2023,4,RTO,7100.225
7050,10/24/2023,5,RTO,6903.851
7051,10/24/2023,6,RTO,7043.98
7052,10/24/2023,7,RTO,7288.472
7053,10/24/2023,8,RTO,7380.359
7054,10/24/2023,9,RTO,7169.515
7055,10/24/2023,10,RTO,6300.734
7056,10/24/2023,11,RTO,4929.106
7057,10/24/2023,12,RTO,4405.049
7058,10/24/2023,13,RTO,4332.826
7059,10/24/2023,14,RTO,4697.021
7060,10/24/2023,15,RTO,5198.558
7061,10/24/2023,16,RTO,5791.817
7062,10/24/2023,17,RTO,5507.027
7063,10/24/2023,18,RTO,5185.709
7064,10/24/2023,19,RTO,5403.109
7065,10/24/2023,20,RTO,5866.943
7066,10/24/2023,21,RTO,6065.978
7067,10/24/2023,22,RTO,6578.372
7068,10/24/2023,23,RTO,6699.52
7069,10/24/2023,24,RTO,6433.491
7070,10/25/2023,1,RTO,6329.975
7071,10/25/2023,2,RTO,6138.228
7072,10/25/2023,3,RTO,5477.315
7073,10/25/2023,4,RTO,5099.898
7074,10/25/2023,5,RTO,4639.872
7075,10/25/2023,6,RTO,4764.787
7076,10/25/2023,7,RTO,4396.959
7077,10/25/2023,8,RTO,4552.512
7078,10/25/2023,9,RTO,4972.552
7079,10/25/2023,10,RTO,5132.785
7080,10/25/2023,11,RTO,5385.642
7081,10/25/2023,12,RTO,5519.692
7082,10/25/2023,13,RTO,5660.129
7083,10/25/2023,14,RTO,5428.231
7084,10/25/2023,15,RTO,4761.896
7085,10/25/2023,16,RTO,4240.495
7086,10/25/2023,17,RTO,3873.527
7087,10/25/2023,18,RTO,3681.926
7088,10/25/2023,19,RTO,3781.461
7089,10/25/2023,20,RTO,4183.265
7090,10/25/2023,21,RTO,4283.911
7091,10/25/2023,22,RTO,4147.763
7092,10/25/2023,23,RTO,4573.684
7093,10/25/2023,24,RTO,4903.71
7094,10/26/2023,1,RTO,4999.119
7095,10/26/2023,2,RTO,4805.884
7096,10/26/2023,3,RTO,5055.13
7097,10/26/2023,4,RTO,5455.391
7098,10/26/2023,5,RTO,6079.547
7099,10/26/2023,6,RTO,6392.269
7100,10/26/2023,7,RTO,6748.888
7101,10/26/2023,8,RTO,7048.825
7102,10/26/2023,9,RTO,6991.014
7103,10/26/2023,10,RTO,6468.118
7104,10/26/2023,11,RTO,6092.735
7105,10/26/2023,12,RTO,6224.289
7106,10/26/2023,13,RTO,6329.091
7107,10/26/2023,14,RTO,6163.948
7108,10/26/2023,15,RTO,5730.118
7109,10/26/2023,16,RTO,4868.325
7110,10/26/2023,17,RTO,4320.298
7111,10/26/2023,18,RTO,3859.029
7112,10/26/2023,19,RTO,4393.354
7113,10/26/2023,20,RTO,4914.387
7114,10/26/2023,21,RTO,5168.789
7115,10/26/2023,22,RTO,5231.936
7116,10/26/2023,23,RTO,5389.552
7117,10/26/2023,24,RTO,5841.494
7118,10/27/2023,1,RTO,6183.576
7119,10/27/2023,2,RTO,6095.891
7120,10/27/2023,3,RTO,6197.615
7121,10/27/2023,4,RTO,6057.008
7122,10/27/2023,5,RTO,5709.446
7123,10/27/2023,6,RTO,5641.85
7124,10/27/2023,7,RTO,5220.603
7125,10/27/2023,8,RTO,4973.402
7126,10/27/2023,9,RTO,4935.278
7127,10/27/2023,10,RTO,4952.261
7128,10/27/2023,11,RTO,4665.705
7129,10/27/2023,12,RTO,4678.615
7130,10/27/2023,13,RTO,4470.537
7131,10/27/2023,14,RTO,4406.806
7132,10/27/2023,15,RTO,4009.495
7133,10/27/2023,16,RTO,4297.337
7134,10/27/2023,17,RTO,4226.211
7135,10/27/2023,18,RTO,4415.444
7136,10/27/2023,19,RTO,4880.811
7137,10/27/2023,20,RTO,4976.34
7138,10/27/2023,21,RTO,5397.763
7139,10/27/2023,22,RTO,6069.667
7140,10/27/2023,23,RTO,5716.997
7141,10/27/2023,24,RTO,6003.324
7142,10/28/2023,1,RTO,6293.933
7143,10/28/2023,2,RTO,6171.067
7144,10/28/2023,3,RTO,5788.971
7145,10/28/2023,5,RTO,4388.093
7146,10/28/2023,6,RTO,4264.28
7147,10/28/2023,7,RTO,3669.114
7148,10/28/2023,8,RTO,3281.319
7149,10/28/2023,9,RTO,3042.792
7150,10/28/2023,10,RTO,2367.041
7151,10/28/2023,11,RTO,2377.258
7152,10/28/2023,12,RTO,2117.834
7153,10/28/2023,13,RTO,1517.992
7154,10/28/2023,14,RTO,1371.422
7155,10/28/2023,15,RTO,1259.212
7156,10/28/2023,16,RTO,1313.113
7157,10/28/2023,17,RTO,1361.101
7158,10/28/2023,18,RTO,1172.949
7159,10/28/2023,19,RTO,1251.282
7160,10/28/2023,20,RTO,1512.202
7161,10/28/2023,21,RTO,1641.934
7162,10/28/2023,22,RTO,1716.31
7163,10/28/2023,23,RTO,2059.301
7164,10/28/2023,24,RTO,2057.751
7165,10/29/2023,1,RTO,2138.889
7166,10/29/2023,2,RTO,2120.22
7167,10/29/2023,3,RTO,2245.387
7168,10/29/2023,4,RTO,2781.697
7169,10/29/2023,5,RTO,2752.312
7170,10/29/2023,6,RTO,2987.64
7171,10/29/2023,7,RTO,3027.649
7172,10/29/2023,8,RTO,2953.631
7173,10/29/2023,9,RTO,2789.891
7174,10/29/2023,10,RTO,2444.965
7175,10/29/2023,11,RTO,2447.803
7176,10/29/2023,12,RTO,2213.027
7177,10/29/2023,13,RTO,2237.87
7178,10/29/2023,14,RTO,2377.131
7179,10/29/2023,15,RTO,2496.252
7180,10/29/2023,16,RTO,2439.817
7181,10/29/2023,17,RTO,2670.73
7182,10/29/2023,18,RTO,3219.012
7183,10/29/2023,19,RTO,3438.499
7184,10/29/2023,20,RTO,3357.164
7185,10/29/2023,21,RTO,3173.984
7186,10/29/2023,22,RTO,3178.941
7187,10/29/2023,23,RTO,3497.781
7188,10/29/2023,24,RTO,3795.577
7189,10/30/2023,1,RTO,4867.215
7190,10/30/2023,2,RTO,5285.836
7191,10/30/2023,3,RTO,5309.245
7192,10/30/2023,4,RTO,5306.819
7193,10/30/2023,5,RTO,5032.063
7194,10/30/2023,6,RTO,4927.919
7195,10/30/2023,7,RTO,4654.927
7196,10/30/2023,8,RTO,4476.198
7197,10/30/2023,9,RTO,4210.157
7198,10/30/2023,10,RTO,3840.613
7199,10/30/2023,11,RTO,3883.053
7200,10/30/2023,12,RTO,4155.021
7201,10/30/2023,13,RTO,4398.295
7202,10/30/2023,14,RTO,4754.944
7203,10/30/2023,15,RTO,4697.032
7204,10/30/2023,16,RTO,4836.545
7205,10/30/2023,17,RTO,4624.988
7206,10/30/2023,18,RTO,4146.908
7207,10/30/2023,19,RTO,3298.094
7208,10/30/2023,20,RTO,3009.931
7209,10/30/2023,21,RTO,2689.131
7210,10/30/2023,22,RTO,2748.388
7211,10/30/2023,23,RTO,2819.596
7212,10/30/2023,24,RTO,2855.201
7213,10/31/2023,1,RTO,3003.189
7214,10/31/2023,2,RTO,2647.233
7215,10/31/2023,3,RTO,2137.525
7216,10/31/2023,4,RTO,2054.215
7217,10/31/2023,5,RTO,2225.608
7218,10/31/2023,6,RTO,2639.169
7219,10/31/2023,7,RTO,2981.952
7220,10/31/2023,8,RTO,3295.705
7221,10/31/2023,9,RTO,3609.26
7222,10/31/2023,10,RTO,3537.084
7223,10/31/2023,11,RTO,3979.161
7224,10/31/2023,12,RTO,5538.637
7225,10/31/2023,13,RTO,6037.198
7226,10/31/2023,14,RTO,6036.791
7227,10/31/2023,15,RTO,6367.519
7228,10/31/2023,16,RTO,6786.902
7229,10/31/2023,17,RTO,6791.802
7230,10/31/2023,18,RTO,7026.683
7231,10/31/2023,19,RTO,7002.738
7232,10/31/2023,20,RTO,6921.257
7233,10/31/2023,21,RTO,6666.109
7234,10/31/2023,22,RTO,6292.591
7235,10/31/2023,23,RTO,6001.162
7236,10/31/2023,24,RTO,5749.431
7237,11/1/2023,1,RTO,5358.97
7238,11/1/2023,2,RTO,5208.9
7239,11/1/2023,3,RTO,5043.18
7240,11/1/2023,4,RTO,4544.665
7241,11/1/2023,5,RTO,3665.324
7242,11/1/2023,6,RTO,2908.074
7243,11/1/2023,7,RTO,2395.722
7244,11/1/2023,8,RTO,2197.116
7245,11/1/2023,9,RTO,2034.122
7246,11/1/2023,10,RTO,1862.185
7247,11/1/2023,11,RTO,1666.657
7248,11/1/2023,12,RTO,1610.997
7249,11/1/2023,13,RTO,1854.371
7250,11/1/2023,14,RTO,2275.602
7251,11/1/2023,15,RTO,2801.776
7252,11/1/2023,16,RTO,2731.456
7253,11/1/2023,17,RTO,2843.005
7254,11/1/2023,18,RTO,2828.357
7255,11/1/2023,19,RTO,2451.579
7256,11/1/2023,20,RTO,2673.359
7257,11/1/2023,21,RTO,3600.749
7258,11/1/2023,22,RTO,3978.317
7259,11/1/2023,23,RTO,4110.3
7260,11/1/2023,24,RTO,4335.197
7261,11/2/2023,1,RTO,4561.906
7262,11/2/2023,2,RTO,4489.038
7263,11/2/2023,3,RTO,4450.591
7264,11/2/2023,4,RTO,4550.755
7265,11/2/2023,5,RTO,4974.495
7266,11/2/2023,6,RTO,5425.607
7267,11/2/2023,7,RTO,5618.892
7268,11/2/2023,8,RTO,5675.548
7269,11/2/2023,9,RTO,5683.969
7270,11/2/2023,10,RTO,4955.665
7271,11/2/2023,11,RTO,3877.513
7272,11/2/2023,12,RTO,3604.704
7273,11/2/2023,13,RTO,3510.267
7274,11/2/2023,14,RTO,3812.321
7275,11/2/2023,15,RTO,4576.849
7276,11/2/2023,16,RTO,5312.858
7277,11/2/2023,17,RTO,5637.06
7278,11/2/2023,18,RTO,5240.643
7279,11/2/2023,19,RTO,4738.834
7280,11/2/2023,20,RTO,5736.829
7281,11/2/2023,21,RTO,6656.239
7282,11/2/2023,22,RTO,6991.464
7283,11/2/2023,23,RTO,7453.435
7284,11/2/2023,24,RTO,7730.814
7285,11/3/2023,1,RTO,7770.43
7286,11/3/2023,2,RTO,7892.634
7287,11/3/2023,3,RTO,7990.985
7288,11/3/2023,4,RTO,8020.522
7289,11/3/2023,5,RTO,8058.552
7290,11/3/2023,6,RTO,8085.118
7291,11/3/2023,7,RTO,8053.612
7292,11/3/2023,8,RTO,7775.554
7293,11/3/2023,9,RTO,7568.43
7294,11/3/2023,10,RTO,7134.153
7295,11/3/2023,11,RTO,6946.137
7296,11/3/2023,12,RTO,6743.64
7297,11/3/2023,13,RTO,6658.643
7298,11/3/2023,14,RTO,6554.663
7299,11/3/2023,15,RTO,6722.437
7300,11/3/2023,16,RTO,6836.084
7301,11/3/2023,17,RTO,6407.649
7302,11/3/2023,18,RTO,5977.98
7303,11/3/2023,19,RTO,5866.526
7304,11/3/2023,20,RTO,5748.377
7305,11/3/2023,21,RTO,5447.66
7306,11/3/2023,22,RTO,5576.708
7307,11/3/2023,23,RTO,5450.09
7308,11/3/2023,24,RTO,4979.397
7309,11/4/2023,1,RTO,4460.501
7310,11/4/2023,2,RTO,3834.108
7311,11/4/2023,3,RTO,3350.309
7312,11/4/2023,4,RTO,2950.397
7313,11/4/2023,5,RTO,2538.865
7314,11/4/2023,6,RTO,2411.301
7315,11/4/2023,7,RTO,2543.771
7316,11/4/2023,8,RTO,2499.803
7317,11/4/2023,9,RTO,2268.293
7318,11/4/2023,10,RTO,1883.519
7319,11/4/2023,11,RTO,1018.03
7320,11/4/2023,12,RTO,592.8
7321,11/4/2023,13,RTO,462.123
7322,11/4/2023,14,RTO,700.142
7323,11/4/2023,15,RTO,809.009
7324,11/4/2023,16,RTO,806.386
7325,11/4/2023,17,RTO,890.825
7326,11/4/2023,18,RTO,896.65
7327,11/4/2023,19,RTO,1069.994
7328,11/4/2023,20,RTO,1231.149
7329,11/4/2023,21,RTO,1495.315
7330,11/4/2023,22,RTO,1790.635
7331,11/4/2023,23,RTO,1970.772
7332,11/4/2023,24,RTO,1754.919
7333,11/5/2023,1,RTO,1446.151
7334,11/5/2023,2,RTO,1600.903
7335,11/5/2023,2,RTO,1453.646
7336,11/5/2023,3,RTO,1292.646
7337,11/5/2023,4,RTO,1235.877
7338,11/5/2023,5,RTO,1223.339
7339,11/5/2023,6,RTO,1175.634
7340,11/5/2023,7,RTO,1200.997
7341,11/5/2023,8,RTO,1142.044
7342,11/5/2023,9,RTO,1047.748
7343,11/5/2023,10,RTO,940.486
7344,11/5/2023,11,RTO,848.009
7345,11/5/2023,12,RTO,1040.676
7346,11/5/2023,13,RTO,1421.309
7347,11/5/2023,14,RTO,1709.158
7348,11/5/2023,15,RTO,2032.898
7349,11/5/2023,17,RTO,1922.276
7350,11/5/2023,18,RTO,2036.998
7351,11/5/2023,19,RTO,2967.304
7352,11/5/2023,20,RTO,4028.658
7353,11/5/2023,21,RTO,4737.218
7354,11/5/2023,22,RTO,5281.632
7355,11/5/2023,23,RTO,5816.39
7356,11/5/2023,24,RTO,6146.786
7357,11/6/2023,1,RTO,6399.214
7358,11/6/2023,2,RTO,6724.309
7359,11/6/2023,3,RTO,6902.203
7360,11/6/2023,4,RTO,7171.855
7361,11/6/2023,5,RTO,7152.369
7362,11/6/2023,6,RTO,7308.367
7363,11/6/2023,7,RTO,7513.734
7364,11/6/2023,8,RTO,7645.991
7365,11/6/2023,9,RTO,7619.859
7366,11/6/2023,10,RTO,7548.709
7367,11/6/2023,11,RTO,7356.874
7368,11/6/2023,12,RTO,7456.093
7369,11/6/2023,13,RTO,7224.046
7370,11/6/2023,14,RTO,7154.174
7371,11/6/2023,15,RTO,6759.842
7372,11/6/2023,16,RTO,6323.592
7373,11/6/2023,17,RTO,6094.679
7374,11/6/2023,18,RTO,5747.67
7375,11/6/2023,19,RTO,6209.726
7376,11/6/2023,20,RTO,6751.071
7377,11/6/2023,21,RTO,6801.671
7378,11/6/2023,22,RTO,6578.011
7379,11/6/2023,23,RTO,6373.021
7380,11/6/2023,24,RTO,6120.297
7381,11/7/2023,1,RTO,5600.739
7382,11/7/2023,2,RTO,4909.361
7383,11/7/2023,3,RTO,4435.742
7384,11/7/2023,4,RTO,4232.263
7385,11/7/2023,5,RTO,3861.694
7386,11/7/2023,6,RTO,3810.788
7387,11/7/2023,7,RTO,3514.705
7388,11/7/2023,8,RTO,3135.844
7389,11/7/2023,9,RTO,2727.351
7390,11/7/2023,10,RTO,2354.686
7391,11/7/2023,11,RTO,2226.999
7392,11/7/2023,12,RTO,2004.547
7393,11/7/2023,13,RTO,1924.096
7394,11/7/2023,14,RTO,1978.991
7395,11/7/2023,15,RTO,2086.723
7396,11/7/2023,16,RTO,2315.626
7397,11/7/2023,17,RTO,2710.518
7398,11/7/2023,18,RTO,3478.376
7399,11/7/2023,19,RTO,5494.939
7400,11/7/2023,20,RTO,7009.8
7401,11/7/2023,21,RTO,7485.845
7402,11/7/2023,22,RTO,6901.128
7403,11/7/2023,23,RTO,6809.154
7404,11/7/2023,24,RTO,7136.785
7405,11/8/2023,1,RTO,7371.152
7406,11/8/2023,2,RTO,7424.938
7407,11/8/2023,3,RTO,7536.634
7408,11/8/2023,4,RTO,7489.796
7409,11/8/2023,5,RTO,7397.653
7410,11/8/2023,6,RTO,7225.084
7411,11/8/2023,7,RTO,6739.396
7412,11/8/2023,8,RTO,5941.318
7413,11/8/2023,9,RTO,5140.988
7414,11/8/2023,10,RTO,3897.924
7415,11/8/2023,11,RTO,3107.208
7416,11/8/2023,12,RTO,2935.678
7417,11/8/2023,13,RTO,2657.173
7418,11/8/2023,14,RTO,2878.704
7419,11/8/2023,15,RTO,3382.014
7420,11/8/2023,16,RTO,3919.987
7421,11/8/2023,17,RTO,3983.259
7422,11/8/2023,18,RTO,4375.531
7423,11/8/2023,19,RTO,5021.591
7424,11/8/2023,20,RTO,6108.152
7425,11/8/2023,21,RTO,7027.834
7426,11/8/2023,22,RTO,7430.524
7427,11/8/2023,23,RTO,7915.999
7428,11/8/2023,24,RTO,7436.985
7429,11/9/2023,1,RTO,7119.449
7430,11/9/2023,2,RTO,7440.186
7431,11/9/2023,3,RTO,7721.585
7432,11/9/2023,4,RTO,8000.785
7433,11/9/2023,5,RTO,7266.091
7434,11/9/2023,6,RTO,6654.126
7435,11/9/2023,7,RTO,6014.463
7436,11/9/2023,8,RTO,5737.93
7437,11/9/2023,9,RTO,4849.396
7438,11/9/2023,10,RTO,3664.014
7439,11/9/2023,11,RTO,3149.611
7440,11/9/2023,12,RTO,3045.287
7441,11/9/2023,13,RTO,3972.123
7442,11/9/2023,14,RTO,4819.055
7443,11/9/2023,15,RTO,4933.161
7444,11/9/2023,16,RTO,4789.205
7445,11/9/2023,17,RTO,3519.087
7446,11/9/2023,18,RTO,2496.227
7447,11/9/2023,19,RTO,2547.078
7448,11/9/2023,20,RTO,3173.421
7449,11/9/2023,21,RTO,4151.621
7450,11/9/2023,22,RTO,4973.817
7451,11/9/2023,23,RTO,5440.467
7452,11/9/2023,24,RTO,5516.614
7453,11/10/2023,1,RTO,5129.056
7454,11/10/2023,2,RTO,4489.813
7455,11/10/2023,3,RTO,4275.508
7456,11/10/2023,4,RTO,4213.095
7457,11/10/2023,5,RTO,3670.459
7458,11/10/2023,6,RTO,3864.634
7459,11/10/2023,7,RTO,3410.704
7460,11/10/2023,8,RTO,3218.682
7461,11/10/2023,9,RTO,3110.633
7462,11/10/2023,10,RTO,2046.532
7463,11/10/2023,11,RTO,2333.631
7464,11/10/2023,12,RTO,3000.292
7465,11/10/2023,13,RTO,3989.947
7466,11/10/2023,14,RTO,4499.978
7467,11/10/2023,15,RTO,4713.181
7468,11/10/2023,16,RTO,4756.818
7469,11/10/2023,17,RTO,4346.321
7470,11/10/2023,18,RTO,3515.757
7471,11/10/2023,19,RTO,3517.889
7472,11/10/2023,20,RTO,3221.803
7473,11/10/2023,21,RTO,2926.23
7474,11/10/2023,22,RTO,2466.281
7475,11/10/2023,23,RTO,2129.948
7476,11/10/2023,24,RTO,2153.549
7477,11/11/2023,1,RTO,2160.643
7478,11/11/2023,2,RTO,2180.548
7479,11/11/2023,3,RTO,1895.872
7480,11/11/2023,4,RTO,1561.111
7481,11/11/2023,5,RTO,1423.355
7482,11/11/2023,6,RTO,1196.965
7483,11/11/2023,7,RTO,874.974
7484,11/11/2023,8,RTO,789.924
7485,11/11/2023,9,RTO,656.542
7486,11/11/2023,10,RTO,348.883
7487,11/11/2023,11,RTO,299.222
7488,11/11/2023,12,RTO,491.229
7489,11/11/2023,13,RTO,802.691
7490,11/11/2023,14,RTO,943.111
7491,11/11/2023,15,RTO,844.599
7492,11/11/2023,16,RTO,889.354
7493,11/11/2023,17,RTO,944.49
7494,11/11/2023,18,RTO,1012.654
7495,11/11/2023,19,RTO,1159.939
7496,11/11/2023,20,RTO,1624.122
7497,11/11/2023,21,RTO,1902.174
7498,11/11/2023,22,RTO,2447.687
7499,11/11/2023,23,RTO,2793.41
7500,11/11/2023,24,RTO,3422.921
7501,11/12/2023,1,RTO,3667.282
7502,11/12/2023,2,RTO,4005.955
7503,11/12/2023,3,RTO,4595.166
7504,11/12/2023,4,RTO,4767.295
7505,11/12/2023,5,RTO,4705.977
7506,11/12/2023,6,RTO,4420.01
7507,11/12/2023,7,RTO,4444.648
7508,11/12/2023,8,RTO,4693.117
7509,11/12/2023,9,RTO,4413.791
7510,11/12/2023,10,RTO,3446.022
7511,11/12/2023,11,RTO,4124.91
7512,11/12/2023,12,RTO,3736.419
7513,11/12/2023,13,RTO,3180.994
7514,11/12/2023,14,RTO,3016.08
7515,11/12/2023,15,RTO,3123.403
7516,11/12/2023,16,RTO,2988.533
7517,11/12/2023,17,RTO,3214.077
7518,11/12/2023,18,RTO,3190.181
7519,11/12/2023,19,RTO,4029.14
7520,11/12/2023,20,RTO,4929.797
7521,11/12/2023,21,RTO,5488.964
7522,11/12/2023,22,RTO,5908.823
7523,11/12/2023,23,RTO,5920.933
7524,11/12/2023,24,RTO,5966.697
7525,11/13/2023,1,RTO,5759.6
7526,11/13/2023,2,RTO,6380.009
