,Date,HE,MW
5601,8/24/2023,11,1493.631385
5602,8/24/2023,12,2090.858575
5603,8/24/2023,13,2070.54855
5604,8/24/2023,14,2774.657474
5605,8/24/2023,15,4122.73264
5606,8/24/2023,16,4155.583885
5607,8/24/2023,17,4545.379169
5608,8/24/2023,18,4782.286176
5609,8/24/2023,19,3174.317052
5610,8/24/2023,20,2447.401218
5611,8/24/2023,21,4920.358509
5612,8/24/2023,22,4013.782378
5613,8/24/2023,23,4462.89824
5614,8/24/2023,24,4584.254959
5615,8/25/2023,1,4218.823288
5616,8/25/2023,2,4542.662157
5617,8/25/2023,3,3826.287368
5618,8/25/2023,4,2235.682137
5619,8/25/2023,5,1247.876133
5620,8/25/2023,6,2004.015232
5621,8/25/2023,7,1757.160321
5622,8/25/2023,8,1690.550832
5623,8/25/2023,9,1707.309643
5624,8/25/2023,10,236.3195752
5625,8/25/2023,11,854.627111
5626,8/25/2023,12,687.2680356
5627,8/25/2023,13,764.2636143
5628,8/25/2023,14,1291.534547
5629,8/25/2023,15,317.5161123
5630,8/25/2023,16,124.0249663
5631,8/25/2023,17,862.7356278
5632,8/25/2023,18,1020.932155
5633,8/25/2023,19,-1036.130305
5634,8/25/2023,20,647.8114131
5635,8/25/2023,21,32.09252561
5636,8/25/2023,22,1167.734724
5637,8/25/2023,23,641.0679572
5638,8/25/2023,24,1271.267158
5639,8/26/2023,1,1044.869622
5640,8/26/2023,2,-757.1193235
5641,8/26/2023,3,-1166.496733
5642,8/26/2023,4,-49.22987919
5643,8/26/2023,5,1652.212563
5644,8/26/2023,6,130.9420475
5645,8/26/2023,7,-289.1847582
5646,8/26/2023,8,-438.6660307
5647,8/26/2023,9,1285.996361
5648,8/26/2023,10,311.2885501
5649,8/26/2023,11,1030.807745
5650,8/26/2023,12,114.9105467
5651,8/26/2023,13,946.8757135
5652,8/26/2023,14,-561.4885025
5653,8/26/2023,15,887.427585
5654,8/26/2023,16,2614.625465
5655,8/26/2023,17,2280.942974
5656,8/26/2023,18,3511.080025
5657,8/26/2023,19,5080.268286
5658,8/26/2023,20,2925.385393
5659,8/26/2023,21,2268.237882
5660,8/26/2023,22,2571.952088
5661,8/26/2023,23,3604.278086
5662,8/26/2023,24,3247.300465
5663,8/27/2023,1,2687.215523
5664,8/27/2023,2,2764.895597
5665,8/27/2023,3,1700.661173
5666,8/27/2023,4,2233.58832
5667,8/27/2023,5,2813.729064
5668,8/27/2023,6,1326.468443
5669,8/27/2023,7,1225.663459
5670,8/27/2023,8,1271.755434
5671,8/27/2023,9,157.8847113
5672,8/27/2023,10,-115.2783635
5673,8/27/2023,11,840.507063
5674,8/27/2023,12,547.234374
5675,8/27/2023,13,178.3220278
5676,8/27/2023,14,159.1644765
5677,8/27/2023,15,291.0611623
5678,8/27/2023,16,1471.484842
5679,8/27/2023,17,-388.0512252
5680,8/27/2023,18,1117.590826
5681,8/27/2023,19,-268.7683662
5682,8/27/2023,20,1754.997012
5683,8/27/2023,21,1327.471129
5684,8/27/2023,22,2606.927242
5685,8/27/2023,23,3006.253354
5686,8/27/2023,24,4636.424913
5687,8/28/2023,1,2246.535609
5688,8/28/2023,2,1610.745837
5689,8/28/2023,3,2498.673328
5690,8/28/2023,4,929.6137898
5691,8/28/2023,5,573.1600318
5692,8/28/2023,6,823.9017921
5693,8/28/2023,7,1333.314475
5694,8/28/2023,8,-119.0290303
5695,8/28/2023,9,437.1058952
5696,8/28/2023,10,319.1299534
5697,8/28/2023,11,-1347.323962
5698,8/28/2023,12,585.7463409
5699,8/28/2023,13,-151.7264841
5700,8/28/2023,14,1048.007875
5701,8/28/2023,15,-313.2327071
5702,8/28/2023,16,-821.954274
5703,8/28/2023,17,-726.7047775
5704,8/28/2023,18,-41.75081997
5705,8/28/2023,19,-205.4437712
5706,8/28/2023,20,-248.6126278
5707,8/28/2023,21,1323.745788
5708,8/28/2023,22,-203.6354663
5709,8/28/2023,23,125.0990526
5710,8/28/2023,24,1037.564645
5711,8/29/2023,1,-249.660642
5712,8/29/2023,2,508.1714447
5713,8/29/2023,3,-189.9348866
5714,8/29/2023,4,1398.674817
5715,8/29/2023,5,144.4057218
5716,8/29/2023,6,696.1621926
5717,8/29/2023,7,1536.893268
5718,8/29/2023,8,2256.564949
5719,8/29/2023,9,1312.577978
5720,8/29/2023,10,1634.629958
5721,8/29/2023,11,173.1155378
5722,8/29/2023,12,-259.9789141
5723,8/29/2023,13,727.0181779
5724,8/29/2023,14,1038.521791
5725,8/29/2023,15,-126.9214803
5726,8/29/2023,16,945.5003104
5727,8/29/2023,17,1449.224551
5728,8/29/2023,18,610.830394
5729,8/29/2023,19,394.5641126
5730,8/29/2023,20,-497.4911214
5731,8/29/2023,21,2170.355229
5732,8/29/2023,22,2514.48986
5733,8/29/2023,23,4770.159308
5734,8/29/2023,24,940.0376109
5735,8/30/2023,1,1761.153717
5736,8/30/2023,2,2566.604332
5737,8/30/2023,3,3729.364173
5738,8/30/2023,4,3417.818108
5739,8/30/2023,5,2682.015252
5740,8/30/2023,6,1811.649222
5741,8/30/2023,7,2066.063389
5742,8/30/2023,8,1882.333484
5743,8/30/2023,9,3155.793676
5744,8/30/2023,10,2300.135798
5745,8/30/2023,11,1758.74947
5746,8/30/2023,12,2602.933166
5747,8/30/2023,13,3295.898403
5748,8/30/2023,14,1258.072122
5749,8/30/2023,15,1929.567277
5750,8/30/2023,16,760.4258325
5751,8/30/2023,17,2736.001988
5752,8/30/2023,18,2765.49131
5753,8/30/2023,19,1077.687941
5754,8/30/2023,20,1951.506931
5755,8/30/2023,21,1959.425044
5756,8/30/2023,22,1345.451047
5757,8/30/2023,23,2616.670875
5758,8/30/2023,24,2128.287455
5759,8/31/2023,1,3185.156819
5760,8/31/2023,2,2002.014781
5761,8/31/2023,3,2062.968125
5762,8/31/2023,4,2365.612187
5763,8/31/2023,6,2556.543879
5764,8/31/2023,7,1624.674609
5765,8/31/2023,8,574.1164756
5766,8/31/2023,9,424.0106487
5767,8/31/2023,10,1058.258902
5768,8/31/2023,11,2222.783402
5769,8/31/2023,12,1101.180168
5770,8/31/2023,13,-96.44018508
5771,8/31/2023,14,-484.8699018
5772,8/31/2023,15,-47.33306108
5773,8/31/2023,16,400.282622
5774,8/31/2023,17,396.7776377
5775,8/31/2023,18,1937.495404
5776,8/31/2023,19,963.1913299
5777,8/31/2023,20,831.7094729
5778,8/31/2023,21,1138.903478
5779,8/31/2023,22,1706.078397
5780,8/31/2023,23,3411.179293
5781,8/31/2023,24,3582.72577
5782,9/1/2023,1,4469.036401
5783,9/1/2023,2,3529.36942
5784,9/1/2023,3,2957.630728
5785,9/1/2023,4,2780.343951
5786,9/1/2023,5,2449.425119
5787,9/1/2023,6,3213.405141
5788,9/1/2023,7,1090.840737
5789,9/1/2023,8,2873.403695
5790,9/1/2023,9,1001.887656
5791,9/1/2023,10,-1017.777353
5792,9/1/2023,11,-849.2842369
5793,9/1/2023,12,-345.1433558
5794,9/1/2023,13,876.0514226
5795,9/1/2023,14,-1082.295561
5796,9/1/2023,15,250.2118212
5797,9/1/2023,16,-467.8616116
5798,9/1/2023,17,-192.3697823
5799,9/1/2023,18,126.2458955
5800,9/1/2023,19,-308.6406951
5801,9/1/2023,20,980.2582446
5802,9/1/2023,21,1041.738533
5803,9/1/2023,22,730.577835
5804,9/1/2023,23,1868.719128
5805,9/1/2023,24,2416.483798
5806,9/2/2023,1,1508.449656
5807,9/2/2023,2,2392.604578
5808,9/2/2023,3,3369.303764
5809,9/2/2023,4,2216.565
5810,9/2/2023,5,2887.806727
5811,9/2/2023,6,3148.585422
5812,9/2/2023,7,2362.294048
5813,9/2/2023,8,2711.514006
5814,9/2/2023,9,1250.703135
5815,9/2/2023,10,27.29855587
5816,9/2/2023,11,542.9192763
5817,9/2/2023,12,150.2694653
5818,9/2/2023,13,1057.721324
5819,9/2/2023,14,361.6218619
5820,9/2/2023,15,558.0508046
5821,9/2/2023,16,1300.080441
5822,9/2/2023,17,1568.309544
5823,9/2/2023,18,2246.103843
5824,9/2/2023,19,2659.967459
5825,9/2/2023,20,-2.614933598
5826,9/2/2023,21,1791.073191
5827,9/2/2023,23,3677.636598
5828,9/2/2023,24,2719.273111
5829,9/3/2023,1,4507.164821
5830,9/3/2023,2,5119.830932
5831,9/3/2023,3,6193.778735
5832,9/3/2023,4,6653.831031
5833,9/3/2023,5,5168.897402
5834,9/3/2023,6,6509.801224
5835,9/3/2023,7,4767.695687
5836,9/3/2023,8,3887.583763
5837,9/3/2023,9,3328.37004
5838,9/3/2023,10,2096.171536
5839,9/3/2023,11,3600.572296
5840,9/3/2023,12,1432.450237
5841,9/3/2023,13,3208.041398
5842,9/3/2023,14,2100.346457
5843,9/3/2023,15,4294.836792
5844,9/3/2023,16,2872.181312
5845,9/3/2023,17,4098.586931
5846,9/3/2023,18,2841.533094
5847,9/3/2023,19,1953.806161
5848,9/3/2023,20,2081.120164
5849,9/3/2023,21,2672.89874
5850,9/3/2023,22,4259.04697
5851,9/3/2023,23,3979.904964
5852,9/3/2023,24,4993.325228
5853,9/4/2023,1,4408.494537
5854,9/4/2023,2,5065.261936
5855,9/4/2023,3,3848.585377
5856,9/4/2023,4,4044.554034
5857,9/4/2023,5,3559.28417
5858,9/4/2023,6,2853.438457
5859,9/4/2023,7,3555.8135
5860,9/4/2023,8,2482.132952
5861,9/4/2023,9,1413.077016
5862,9/4/2023,10,2431.196939
5863,9/4/2023,11,17.20698812
5864,9/4/2023,12,605.7383782
5865,9/4/2023,13,855.6433543
5866,9/4/2023,14,2380.458509
5867,9/4/2023,15,782.1152266
5868,9/4/2023,16,2618.545602
5869,9/4/2023,17,1180.433071
5870,9/4/2023,18,1478.776603
5871,9/4/2023,19,2279.53327
5872,9/4/2023,20,2244.195206
5873,9/4/2023,21,2319.012025
5874,9/4/2023,22,2724.538761
5875,9/4/2023,23,3230.041956
5876,9/4/2023,24,4140.886348
5877,9/5/2023,1,5972.319744
5878,9/5/2023,2,4029.26239
5879,9/5/2023,3,4643.318355
5880,9/5/2023,4,4282.810016
5881,9/5/2023,5,3293.359983
5882,9/5/2023,6,2891.819474
5883,9/5/2023,7,2291.703159
5884,9/5/2023,8,2161.715007
5885,9/5/2023,9,2538.394192
5886,9/5/2023,10,2725.028009
5887,9/5/2023,11,2864.649288
5888,9/5/2023,12,2398.971521
5889,9/5/2023,13,2939.181432
5890,9/5/2023,14,3081.353082
5891,9/5/2023,15,3577.605141
5892,9/5/2023,16,3452.421951
5893,9/5/2023,17,2988.796446
5894,9/5/2023,18,3556.681442
5895,9/5/2023,19,2926.416369
5896,9/5/2023,20,4047.517961
5897,9/5/2023,21,4158.063996
5898,9/5/2023,22,3825.211112
5899,9/5/2023,23,3781.034649
5900,9/5/2023,24,4726.832232
5901,9/6/2023,1,3396.8412
5902,9/6/2023,2,3496.344399
5903,9/6/2023,3,1893.834775
5904,9/6/2023,4,1872.232917
5905,9/6/2023,5,3751.226452
5906,9/6/2023,6,2139.811634
5907,9/6/2023,7,2207.013328
5908,9/6/2023,8,3548.18235
5909,9/6/2023,9,2405.833846
5910,9/6/2023,10,1732.321876
5911,9/6/2023,11,2262.665339
5912,9/6/2023,12,3320.379998
5913,9/6/2023,13,4594.414626
5914,9/6/2023,14,5218.970925
5915,9/6/2023,15,4692.092918
5916,9/6/2023,16,3267.110505
5917,9/6/2023,17,4311.223263
5918,9/6/2023,18,3516.638268
5919,9/6/2023,19,4707.132341
5920,9/6/2023,20,3467.47061
5921,9/6/2023,21,4488.702907
5922,9/6/2023,22,2460.526587
5923,9/6/2023,23,2837.000956
5924,9/6/2023,24,2731.969424
5925,9/7/2023,1,3158.206103
5926,9/7/2023,2,2821.080593
5927,9/7/2023,3,2866.924488
5928,9/7/2023,4,1653.16454
5929,9/7/2023,5,1425.209772
5930,9/7/2023,6,2679.939888
5931,9/7/2023,8,2252.121792
5932,9/7/2023,9,1362.643469
5933,9/7/2023,10,594.8717631
5934,9/7/2023,11,1097.272747
5935,9/7/2023,12,341.6122029
5936,9/7/2023,13,373.3935919
5937,9/7/2023,14,654.2193841
5938,9/7/2023,15,1530.276537
5939,9/7/2023,16,1342.486593
5940,9/7/2023,17,1853.402931
5941,9/7/2023,18,184.815133
5942,9/7/2023,19,696.7931807
5943,9/7/2023,20,212.3602758
5944,9/7/2023,21,171.3898608
5945,9/7/2023,22,384.2156319
5946,9/7/2023,23,1237.614608
5947,9/7/2023,24,-670.3863299
5948,9/8/2023,1,161.431805
5949,9/8/2023,2,0.586417421
5950,9/8/2023,3,-293.1425152
5951,9/8/2023,4,367.3382946
5952,9/8/2023,5,347.2437772
5953,9/8/2023,6,240.9994224
5954,9/8/2023,7,1441.355628
5955,9/8/2023,8,702.9755399
5956,9/8/2023,9,1734.609203
5957,9/8/2023,10,204.1375482
5958,9/8/2023,11,-1018.568976
5959,9/8/2023,12,548.0691332
5960,9/8/2023,13,315.3825004
5961,9/8/2023,14,175.7721726
5962,9/8/2023,15,249.5096782
5963,9/8/2023,16,-106.2399884
5964,9/8/2023,17,514.2489673
5965,9/8/2023,18,710.9642194
5966,9/8/2023,19,1334.411104
5967,9/8/2023,20,712.724532
5968,9/8/2023,21,160.0085645
5969,9/8/2023,22,970.9962057
5970,9/8/2023,23,43.03749223
5971,9/8/2023,24,920.3447906
5972,9/9/2023,1,368.7597847
5973,9/9/2023,2,-48.50566364
5974,9/9/2023,3,80.47320186
5975,9/9/2023,4,561.4763628
5976,9/9/2023,5,1939.372053
5977,9/9/2023,6,2059.533283
5978,9/9/2023,7,1622.09709
5979,9/9/2023,8,1422.02663
5980,9/9/2023,9,1234.15481
5981,9/9/2023,10,1239.329753
5982,9/9/2023,11,1234.503916
5983,9/9/2023,12,-635.965016
5984,9/9/2023,13,-171.8923863
5985,9/9/2023,14,-710.8910814
5986,9/9/2023,15,431.2090432
5987,9/9/2023,16,1141.689242
5988,9/9/2023,17,-435.9887066
5989,9/9/2023,18,682.5230043
5990,9/9/2023,19,982.1193441
5991,9/9/2023,20,471.7777365
5992,9/9/2023,21,679.3154626
5993,9/9/2023,22,225.1787176
5994,9/9/2023,23,653.008785
5995,9/9/2023,24,1568.580977
5996,9/10/2023,1,2118.554519
5997,9/10/2023,2,596.8033524
5998,9/10/2023,3,73.36035615
5999,9/10/2023,4,-21.20453181
6000,9/10/2023,5,-1002.073167
6001,9/10/2023,6,514.1260679
6002,9/10/2023,7,729.2906774
6003,9/10/2023,8,-96.59154292
6004,9/10/2023,9,97.54008907
6005,9/10/2023,10,-778.8840007
6006,9/10/2023,11,-578.0353164
6007,9/10/2023,12,-434.5272531
6008,9/10/2023,13,372.1246395
6009,9/10/2023,14,542.4484992
6010,9/10/2023,15,-319.4626881
6011,9/10/2023,16,936.0657707
6012,9/10/2023,17,968.462298
6013,9/10/2023,18,-569.8926327
6014,9/10/2023,19,400.0196993
6015,9/10/2023,20,-845.2695533
6016,9/10/2023,21,-489.2617463
6017,9/10/2023,22,1468.494466
6018,9/10/2023,23,-1740.189632
6019,9/10/2023,24,-40.58563186
6020,9/11/2023,1,-645.1525713
6021,9/11/2023,2,1455.461124
6022,9/11/2023,3,1569.523339
6023,9/11/2023,4,938.7657835
6024,9/11/2023,5,1278.681235
6025,9/11/2023,6,1215.51655
6026,9/11/2023,7,1193.637898
6027,9/11/2023,8,1230.7219
6028,9/11/2023,9,240.1681643
6029,9/11/2023,10,-276.3669524
6030,9/11/2023,11,912.5991332
6031,9/11/2023,12,160.2087458
6032,9/11/2023,13,526.3705409
6033,9/11/2023,14,-1325.570359
6034,9/11/2023,15,996.3802131
6035,9/11/2023,16,309.682112
6036,9/11/2023,17,654.3471771
6037,9/11/2023,18,417.0600298
6038,9/11/2023,19,400.3476623
6039,9/11/2023,20,1228.990015
6040,9/11/2023,21,-174.7652034
6041,9/11/2023,22,69.26174015
6042,9/11/2023,23,641.1696871
6043,9/11/2023,24,-192.4716763
6044,9/12/2023,1,-293.2825149
6045,9/12/2023,2,16.6185687
6046,9/12/2023,3,747.7871854
6047,9/12/2023,4,305.3373538
6048,9/12/2023,5,294.7148382
6049,9/12/2023,6,577.6176279
6050,9/12/2023,7,791.4596211
6051,9/12/2023,8,602.6591614
6052,9/12/2023,9,-346.3937999
6053,9/12/2023,10,672.121624
6054,9/12/2023,11,-855.7599332
6055,9/12/2023,12,304.7034757
6056,9/12/2023,13,-1274.830441
6057,9/12/2023,14,-66.92972414
6058,9/12/2023,15,1519.63243
6059,9/12/2023,16,1009.405352
6060,9/12/2023,17,1170.959948
6061,9/12/2023,18,1284.285364
6062,9/12/2023,19,1936.364765
6063,9/12/2023,20,319.2686229
6064,9/12/2023,21,93.7078885
6065,9/12/2023,22,-299.6965167
6066,9/12/2023,23,393.0701102
6067,9/12/2023,24,-1144.299329
6068,9/13/2023,1,-762.6566923
6069,9/13/2023,2,389.9693703
6070,9/13/2023,3,592.5160177
6071,9/13/2023,4,660.5194212
6072,9/13/2023,5,-233.1269742
6073,9/13/2023,6,-59.22488987
6074,9/13/2023,7,417.3934426
6075,9/13/2023,8,885.7620861
6076,9/13/2023,9,500.3416045
6077,9/13/2023,11,127.8944774
6078,9/13/2023,12,346.2659602
6079,9/13/2023,13,-718.7739176
6080,9/13/2023,14,247.2250984
6081,9/13/2023,15,1167.564445
6082,9/13/2023,16,533.4320853
6083,9/13/2023,17,506.3043687
6084,9/13/2023,18,1654.903389
6085,9/13/2023,19,749.0366113
6086,9/13/2023,20,-57.47605375
6087,9/13/2023,21,587.9647375
6088,9/13/2023,22,-243.1024034
6089,9/13/2023,23,435.0650637
6090,9/13/2023,24,2108.779397
6091,9/14/2023,1,-262.3030787
6092,9/14/2023,2,2440.669589
6093,9/14/2023,3,1508.685144
6094,9/14/2023,4,-1033.546218
6095,9/14/2023,5,1048.628854
6096,9/14/2023,6,963.4612616
6097,9/14/2023,7,-402.9954949
6098,9/14/2023,8,416.2234701
6099,9/14/2023,9,-129.0970886
6100,9/14/2023,10,1093.306136
6101,9/14/2023,11,-73.85511724
6102,9/14/2023,12,-194.2345187
6103,9/14/2023,13,-755.3351828
6104,9/14/2023,14,305.5849501
6105,9/14/2023,15,890.8881954
6106,9/14/2023,16,-8.989067761
6107,9/14/2023,17,942.0055905
6108,9/14/2023,18,-819.2867575
6109,9/14/2023,19,305.9924971
6110,9/14/2023,20,931.1270693
6111,9/14/2023,21,138.2535469
6112,9/14/2023,22,1422.240109
6113,9/14/2023,23,1559.844178
6114,9/14/2023,24,1253.369308
6115,9/15/2023,1,788.2905044
6116,9/15/2023,2,750.5225463
6117,9/15/2023,3,1955.648409
6118,9/15/2023,4,1221.448987
6119,9/15/2023,5,2171.127579
6120,9/15/2023,6,136.0029924
6121,9/15/2023,7,335.9604834
6122,9/15/2023,8,1349.265712
6123,9/15/2023,9,1041.153962
6124,9/15/2023,10,651.2633955
6125,9/15/2023,11,-950.6714043
6126,9/15/2023,12,903.6151318
6127,9/15/2023,13,-957.3586966
6128,9/15/2023,14,-1223.070662
6129,9/15/2023,15,-681.6161214
6130,9/15/2023,16,733.910206
6131,9/15/2023,17,778.3881028
6132,9/15/2023,18,-300.2511929
6133,9/15/2023,19,467.9478737
6134,9/15/2023,20,515.3482206
6135,9/15/2023,21,83.34396714
6136,9/15/2023,22,1096.396879
6137,9/15/2023,23,1464.427221
6138,9/15/2023,24,1139.496385
6139,9/16/2023,1,974.4362733
6140,9/16/2023,2,1943.655037
6141,9/16/2023,3,1804.253602
6142,9/16/2023,4,134.3240429
6143,9/16/2023,5,1272.291504
6144,9/16/2023,6,1242.098345
6145,9/16/2023,7,2103.248301
6146,9/16/2023,8,1572.428787
6147,9/16/2023,9,187.273006
6148,9/16/2023,10,775.4636307
6149,9/16/2023,12,103.1312986
6150,9/16/2023,13,352.6939948
6151,9/16/2023,14,-2524.22367
6152,9/16/2023,15,-626.798923
6153,9/16/2023,16,-553.5569622
6154,9/16/2023,17,367.9474942
6155,9/16/2023,18,-749.5258153
6156,9/16/2023,19,-1163.525714
6157,9/16/2023,20,811.3131137
6158,9/16/2023,21,-20.7866424
6159,9/16/2023,22,1521.668863
6160,9/16/2023,23,276.8334667
6161,9/16/2023,24,1715.686136
6162,9/17/2023,1,-8.73423493
6163,9/17/2023,2,378.6498456
6164,9/17/2023,3,-234.5734058
6165,9/17/2023,4,221.2811052
6166,9/17/2023,5,921.6923324
6167,9/17/2023,6,-184.1953877
6168,9/17/2023,7,1544.757143
6169,9/17/2023,8,1287.592967
6170,9/17/2023,9,94.0081202
6171,9/17/2023,10,657.8557716
6172,9/17/2023,11,285.4798408
6173,9/17/2023,12,334.8667788
6174,9/17/2023,13,921.2122789
6175,9/17/2023,14,1446.874809
6176,9/17/2023,15,1659.795776
6177,9/17/2023,16,685.1000745
6178,9/17/2023,17,1430.644716
6179,9/17/2023,18,1649.193641
6180,9/17/2023,19,379.115334
6181,9/17/2023,20,2740.372608
6182,9/17/2023,21,3380.467476
6183,9/17/2023,22,221.7923957
6184,9/17/2023,23,1090.093292
6185,9/17/2023,24,1341.219087
6186,9/18/2023,1,1466.595374
6187,9/18/2023,2,-188.1023047
6188,9/18/2023,3,1312.766565
6189,9/18/2023,4,435.6359184
6190,9/18/2023,5,743.1714807
6191,9/18/2023,6,583.6738184
6192,9/18/2023,7,-681.1984746
6193,9/18/2023,8,390.5984969
6194,9/18/2023,9,-320.192197
6195,9/18/2023,10,472.8784779
6196,9/18/2023,11,548.9876163
6197,9/18/2023,12,1080.886351
6198,9/18/2023,13,-70.12075824
6199,9/18/2023,14,212.5678996
6200,9/18/2023,15,1009.578096
6201,9/18/2023,16,-18.72499091
6202,9/18/2023,17,834.7232103
6203,9/18/2023,18,374.2349268
6204,9/18/2023,19,-508.3666605
6205,9/18/2023,20,107.3113337
6206,9/18/2023,21,1263.769768
6207,9/18/2023,22,569.1299131
6208,9/18/2023,23,1707.766959
6209,9/18/2023,24,2356.22283
6210,9/19/2023,1,575.9491692
6211,9/19/2023,2,1693.100198
6212,9/19/2023,3,464.8907348
6213,9/19/2023,4,2486.615432
6214,9/19/2023,5,3555.388405
6215,9/19/2023,6,3114.609881
6216,9/19/2023,7,2012.872769
6217,9/19/2023,8,2031.058699
6218,9/19/2023,9,3729.906355
6219,9/19/2023,10,3324.446046
6220,9/19/2023,11,642.6475607
6221,9/19/2023,12,2706.342288
6222,9/19/2023,13,1810.923503
6223,9/19/2023,14,2304.348957
6224,9/19/2023,15,2338.238139
6225,9/19/2023,16,1523.059111
6226,9/19/2023,17,1344.290025
6227,9/19/2023,18,3649.660786
6228,9/19/2023,19,1769.635821
6229,9/19/2023,20,3050.172398
6230,9/19/2023,21,5281.333356
6231,9/19/2023,22,4080.728014
6232,9/19/2023,23,3940.844954
6233,9/19/2023,24,3917.654646
6234,9/20/2023,1,4283.547062
6235,9/20/2023,2,3576.168585
6236,9/20/2023,3,3814.412308
6237,9/20/2023,4,3870.795859
6238,9/20/2023,5,4083.010428
6239,9/20/2023,6,3768.116401
6240,9/20/2023,7,3604.775069
6241,9/20/2023,8,2866.185832
6242,9/20/2023,9,1751.843513
6243,9/20/2023,10,1148.981486
6244,9/20/2023,11,1012.001151
6245,9/20/2023,12,387.20776
6246,9/20/2023,13,12.46300848
6247,9/20/2023,14,797.4241086
6248,9/20/2023,15,249.8366024
6249,9/20/2023,16,1328.236336
6250,9/20/2023,17,-421.3539297
6251,9/20/2023,18,-1562.316461
6252,9/20/2023,19,423.651644
6253,9/20/2023,20,1261.426095
6254,9/20/2023,21,1454.313621
6255,9/20/2023,22,1508.427478
6256,9/20/2023,23,1445.520235
6257,9/20/2023,24,953.4413225
6258,9/21/2023,1,2779.8083
6259,9/21/2023,2,1603.01961
6260,9/21/2023,3,2021.96411
6261,9/21/2023,4,2519.31152
6262,9/21/2023,5,1242.718482
6263,9/21/2023,6,2073.571454
6264,9/21/2023,7,2039.817859
6265,9/21/2023,8,2540.930185
6266,9/21/2023,9,1461.702601
6267,9/21/2023,10,1315.970375
6268,9/21/2023,11,1310.49853
6269,9/21/2023,12,591.892255
6270,9/21/2023,13,369.2650215
6271,9/21/2023,14,1296.952765
6272,9/21/2023,15,1712.13419
6273,9/21/2023,16,801.4252138
6274,9/21/2023,17,535.3515856
6275,9/21/2023,18,226.7031419
6276,9/21/2023,19,939.630621
6277,9/21/2023,20,139.1421539
6278,9/21/2023,21,2226.444512
6279,9/21/2023,23,1735.758045
6280,9/21/2023,24,1012.490776
6281,9/22/2023,1,1636.552973
6282,9/22/2023,2,2637.203097
6283,9/22/2023,3,2911.775242
6284,9/22/2023,4,3291.232321
6285,9/22/2023,5,2876.420478
6286,9/22/2023,6,2388.352184
6287,9/22/2023,7,4053.279259
6288,9/22/2023,8,2818.593577
6289,9/22/2023,9,3288.699825
6290,9/22/2023,10,1675.377805
6291,9/22/2023,11,1979.745445
6292,9/22/2023,12,3149.853662
6293,9/22/2023,13,1670.174771
6294,9/22/2023,14,2093.774209
6295,9/22/2023,15,1920.136203
6296,9/22/2023,16,1935.230749
6297,9/22/2023,17,709.035143
6298,9/22/2023,18,2453.882028
6299,9/22/2023,19,1914.758159
6300,9/22/2023,20,1853.67997
6301,9/22/2023,21,2742.587447
6302,9/22/2023,22,3270.158165
6303,9/22/2023,23,4780.819218
6304,9/22/2023,24,4230.752911
6305,9/23/2023,1,4852.982958
6306,9/23/2023,2,4617.35577
6307,9/23/2023,3,4371.376172
6308,9/23/2023,4,4041.948589
6309,9/23/2023,5,2580.459351
6310,9/23/2023,6,2204.713535
6311,9/23/2023,7,3844.0403
6312,9/23/2023,8,2253.923879
6313,9/23/2023,9,3412.169382
6314,9/23/2023,10,2505.149125
6315,9/23/2023,11,1136.660243
6316,9/23/2023,12,550.8584049
6317,9/23/2023,13,3659.857233
6318,9/23/2023,14,2329.767672
6319,9/23/2023,15,3755.222809
6320,9/23/2023,16,3509.955543
6321,9/23/2023,17,3391.163204
6322,9/23/2023,18,2760.786742
6323,9/23/2023,19,3977.287318
6324,9/23/2023,20,3353.680738
6325,9/23/2023,21,5059.196738
6326,9/23/2023,22,5239.556542
6327,9/23/2023,23,6502.480926
6328,9/23/2023,24,5961.635781
6329,9/24/2023,1,4896.352533
6330,9/24/2023,2,6189.967662
6331,9/24/2023,3,7035.54411
6332,9/24/2023,4,4768.976891
6333,9/24/2023,5,4187.344585
6334,9/24/2023,6,3654.660266
6335,9/24/2023,7,4226.982771
6336,9/24/2023,8,3037.895632
6337,9/24/2023,9,3763.165156
6338,9/24/2023,10,3268.988085
6339,9/24/2023,12,-345.741917
6340,9/24/2023,13,1385.042812
6341,9/24/2023,14,15.63716496
6342,9/24/2023,15,1675.838219
6343,9/24/2023,16,1802.82043
6344,9/24/2023,17,1988.355415
6345,9/24/2023,18,1972.491772
6346,9/24/2023,19,2052.141261
6347,9/24/2023,20,1857.554495
6348,9/24/2023,21,2121.386201
6349,9/24/2023,22,3952.886452
6350,9/24/2023,23,2158.35364
6351,9/24/2023,24,1809.012388
6352,9/25/2023,1,1286.728591
6353,9/25/2023,2,1761.021791
6354,9/25/2023,3,1550.697675
6355,9/25/2023,4,915.4956673
6356,9/25/2023,5,850.7008491
6357,9/25/2023,6,-345.6819752
6358,9/25/2023,7,1668.237832
6359,9/25/2023,8,-24.64981637
6360,9/25/2023,9,1534.101342
6361,9/25/2023,10,1276.279791
